,Unnamed: 0,Question_url,Question,Followers,Last_followed_date,Views,answers,merged
565,116,https://www.quora.com/Can-you-use-any-cardboard-box-to-ship,Can you use any cardboard box to ship?,1,2022-07-03,446.0,3,0
566,121,https://www.quora.com/What-are-the-main-category-of-cardboard-boxes,What are the main category of cardboard boxes?,1,2021-06-09,707.0,3,0
567,125,https://www.quora.com/How-can-I-find-the-best-cardboard-boxes,How can I find the best cardboard boxes?,1,2018-10-22,2000.0,3,0
568,127,https://www.quora.com/What-are-the-incredible-advantages-of-using-white-cardboard-packaging-boxes,What are the incredible advantages of using white cardboard packaging boxes?,1,2020-09-14,371.0,3,0
569,133,https://www.quora.com/Why-does-everyone-hate-the-Ring-of-Power,Why does everyone hate the Ring of Power?,1,2022-08-23,1300.0,3,0
570,156,https://www.quora.com/Do-religious-people-find-the-TV-show-Good-Omens-offensive,Do religious people find the TV show Good Omens offensive?,1,2021-03-22,13000.0,3,0
571,162,https://www.quora.com/What-is-an-Omen-and-is-there-really-any-way-to-know-when-or-how-we-will-die,What is an Omen and is there really any way to know when or how we will die?,1,2022-06-21,574.0,3,0
572,175,https://www.quora.com/Are-Aziraphale-and-Crowley-in-a-homosexual-relationship,Are Aziraphale and Crowley in a homosexual relationship?,1,2019-06-02,8400.0,3,0
573,207,https://www.quora.com/Are-Elon-Musk-and-Jeff-Bezos-selfish,Are Elon Musk and Jeff Bezos selfish?,1,2021-04-29,2700.0,3,0
574,214,https://www.quora.com/Why-did-Bill-Gates-take-the-place-as-the-richest-person-than-Larry-Page-and-Sergey-Brin-even-though-they-both-are-founders-of-Google,Why did Bill Gates take the place as the richest person than Larry Page and Sergey Brin even though they both are founders of Google?,1,2020-02-12,1600.0,3,0
575,267,https://www.quora.com/Why-didnt-Larry-Page-become-worlds-richest-person-but-Bill-Gates-did,Why didn't Larry Page become world's richest person but Bill Gates did?,1,2015-08-17,64400.00000000001,3,0
576,297,https://www.quora.com/Was-it-a-mistake-for-Jeff-Bezos-to-divorce-his-wife,Was it a mistake for Jeff Bezos to divorce his wife?,1,2022-08-03,29300.0,3,0
577,307,https://www.quora.com/Jeff-Bezos-won-t-be-the-richest-man-in-the-world-due-to-his-divorce-do-you-think-he-can-gain-it-back-again-after-a-few-years-and-why,"Jeff Bezos won’t be the richest man in the world due to his divorce, do you think he can gain it back again after a few years and why?",1,2019-04-05,310.0,3,0
578,394,https://www.quora.com/Which-company-would-be-the-best-in-2022-Microsoft-or-Google,"Which company would be the best in 2022, Microsoft or Google?",1,2021-04-02,1200.0,3,0
579,512,https://www.quora.com/After-IBM-will-other-big-corporations-like-FAANG-Microsoft-Cisco-etc-also-lay-people-off,"After IBM, will other big corporations like FAANG, Microsoft, Cisco, etc., also lay people off?",1,2020-05-24,3200.0,3,0
580,546,https://www.quora.com/How-is-AI-used-for-oil-and-gas-regulation,How is AI used for oil and gas regulation?,1,2020-01-26,266.0,3,0
581,549,https://www.quora.com/What-is-happening-in-September-2020-with-oil-prices,What is happening in September 2020 with oil prices?,1,2020-09-11,569.0,3,0
582,569,https://www.quora.com/What-is-the-importance-of-cloud-computing-and-its-benefits,What is the importance of cloud computing and its benefits?,1,2022-06-27,920.0,3,0
583,600,https://www.quora.com/What-is-artificial-intelligence-used-for,What is artificial intelligence used for?,1,2022-03-10,855.0,3,0
584,614,https://www.quora.com/How-can-intelligence-be-artificial,How can intelligence be artificial?,1,2022-06-18,3500.0,3,0
585,112,https://www.quora.com/How-much-does-a-cardboard-box-cost,How much does a cardboard box cost?,1,2021-06-22,2000.0,4,0
586,158,https://www.quora.com/Why-did-Good-Omens-not-have-Aziraphale-and-Crowley-kiss,Why did Good Omens not have Aziraphale and Crowley kiss?,1,2019-06-07,7200.0,4,0
587,159,https://www.quora.com/What-happened-to-Crowley-at-the-end-of-Good-Omens,What happened to Crowley at the end of Good Omens?,1,2020-01-20,1300.0,4,0
588,305,https://www.quora.com/After-Jeff-Bezos-divorce-case-is-it-still-worth-it-to-get-married-in-todays-world,"After Jeff Bezos divorce case, is it still worth it to get married in today's world?",1,2019-01-11,5300.0,4,0
589,539,https://www.quora.com/Why-won-t-Google-develop-AI-for-oil-and-gas-extraction,Why won’t Google develop AI for oil and gas extraction?,1,2020-05-21,750.0,4,0
590,572,https://www.quora.com/What-are-the-benefits-of-cloud-computing-and-cloud-services,What are the benefits of cloud computing and cloud services?,1,2021-10-14,1900.0,4,0
591,16,https://www.quora.com/What-are-the-best-decisions-Jeff-Bezos-has-ever-made-as-the-CEO-of-Amazon,What are the best decisions Jeff Bezos has ever made as the CEO of Amazon?,1,2021-03-22,96000.0,5,0
592,39,https://www.quora.com/Why-are-Amazon-warehouse-workers-so-unhappy,Why are Amazon warehouse workers so unhappy?,1,2022-08-17,5100.0,5,0
593,138,https://www.quora.com/Why-are-people-upset-over-Rings-of-power-the-new-lord-of-the-rings-show-by-Amazon-prime-Does-this-video-explain-it-https-youtu-be-daulQRXrFog,Why are people upset over Rings of power - the new lord of the rings show by Amazon prime? Does this video explain it? https://youtu.be/daulQRXrFog,1,2022-07-18,7600.0,5,0
594,150,https://www.quora.com/Is-Good-Omens-TV-series-blasphemous,"Is ""Good Omens"" (TV series) blasphemous?",1,2019-06-20,2200.0,5,0
595,524,https://www.quora.com/Are-people-who-actually-work-at-Amazon-really-that-bad,Are people who actually work at Amazon really that bad?,1,2021-06-11,2600.0,5,0
596,561,https://www.quora.com/What-are-uses-of-cloud-computing,What are uses of cloud computing?,1,2022-09-02,1100.0,5,0
597,86,https://www.quora.com/Can-I-purchase-a-small-P-O-Box-and-have-Amazon-deliver-large-package-to-it,Can I purchase a small P.O Box and have Amazon deliver large package to it?,1,2018-04-12,10100.0,6,0
598,87,https://www.quora.com/How-do-I-fill-out-an-Amazon-shipping-address-with-a-PO-box,How do I fill out an Amazon shipping address with a PO box?,1,2019-12-14,11700.0,6,0
599,91,https://www.quora.com/Why-do-some-online-retailers-say-We-cannot-deliver-to-a-PO-Box,"Why do some online retailers say, ""We cannot deliver to a PO Box""?",1,2019-04-08,9700.0,6,0
600,110,https://www.quora.com/How-should-I-ask-for-free-cardboard-boxes-at-stores,How should I ask for free cardboard boxes at stores?,1,2017-04-18,8900.0,6,0
601,126,https://www.quora.com/What-types-of-products-are-usually-packed-in-cardboard-boxes-What-are-the-advantages-and-disadvantages-of-this-package-compared-to-other-packages,What types of products are usually packed in cardboard boxes. What are the advantages and disadvantages of this package compared to other packages?,1,2016-09-02,3300.0,6,0
602,139,https://www.quora.com/Which-is-worse-Amazons-Wheel-of-Time-or-The-Lord-of-the-Rings-The-Rings-of-Power,"Which is worse, Amazon's Wheel of Time or The Lord of the Rings: The Rings of Power?",1,2022-09-03,2400.0,6,0
603,105,https://www.quora.com/Why-is-cardboard-used-for-packaging,Why is cardboard used for packaging?,1,2022-09-02,483.0,7,0
604,135,https://www.quora.com/Why-has-the-response-to-Rings-of-Power-been-lackluster-for-Amazon,Why has the response to Rings of Power been lackluster for Amazon?,1,2022-02-26,3500.0,7,0
605,102,https://www.quora.com/Why-are-packages-almost-always-in-rectangular-cardboard-boxes,Why are packages almost always in rectangular cardboard boxes?,1,2022-07-01,277.0,8,0
606,168,https://www.quora.com/Is-Good-Omens-by-Terry-Pratchett-worth-the-read,"Is ""Good Omens"" by Terry Pratchett worth the read?",1,2019-08-24,824.0,8,0
607,559,https://www.quora.com/What-is-cloud-in-cloud-computing,What is cloud in cloud computing?,1,2022-03-26,2300.0,8,0
608,97,https://www.quora.com/Is-it-possible-to-get-packages-to-my-PO-box-if-it-says-it-cant-ship-to-PO-boxes,Is it possible to get packages to my PO box if it says it can't ship to PO boxes?,1,2021-12-02,4400.0,10,0
609,136,https://www.quora.com/Why-is-Amazon-making-a-Rings-of-Power-series-Its-so-unnecessary-and-they-must-be-aware-that-its-extremely-unpopular-even-before-it-has-come-out,"Why is Amazon making a ""Rings of Power"" series? It's so unnecessary, and they must be aware that it's extremely unpopular even before it has come out.",1,2022-04-13,3400.0,10,0
610,163,https://www.quora.com/What-is-your-opinion-on-omens-Why,What is your opinion on omens? Why?,1,2022-03-14,1300.0,10,0
611,134,https://www.quora.com/Is-there-any-chance-that-Amazon-s-Rings-of-power-will-be-good,Is there any chance that Amazon’s Rings of power will be good?,1,2022-04-19,3300.0,11,0
612,201,https://www.quora.com/Is-Jeff-Bezos-or-Elon-Musk-more-cutthroat-when-it-comes-to-business-and-profits-over-people,Is Jeff Bezos or Elon Musk more cutthroat when it comes to business and profits over people?,1,2022-04-21,8300.0,12,0
613,603,https://www.quora.com/What-is-artificial-intelligence-15,What is artificial intelligence?,1,2022-09-17,551400.0,100,251
614,100,https://www.quora.com/unanswered/Can-you-get-mail-at-a-PO-Box-if-its-not-yours,Can you get mail at a PO Box if it's not yours?,0,,525.0,0,0
615,217,https://www.quora.com/unanswered/If-legendary-founders-such-as-Bill-Gates-Steve-Jobs-Sergey-Brin-Larry-Page-or-Mark-Zuckerberg-had-been-born-5-years-earlier-or-later-would-they-have-been-able-to-achieve-what-they-achieved-If-not-what-would-they,"If legendary founders, such as Bill Gates, Steve Jobs, Sergey Brin, Larry Page, or Mark Zuckerberg, had been born 5 years earlier or later, would they have been able to achieve what they achieved? If not, what would they have done instead?",0,,401.0,0,0
616,229,https://www.quora.com/unanswered/Why-is-Mark-Zuckerberg-more-popular-than-Larry-Page-even-though-Google-is-more-beneficial,Why is Mark Zuckerberg more popular than Larry Page even though Google is more beneficial?,0,,205.0,0,0
617,240,https://www.quora.com/unanswered/What-year-did-Sergey-Brin-and-Larry-Page-start-working-on-Google,What year did Sergey Brin and Larry Page start working on Google?,0,,46.0,0,0
618,251,https://www.quora.com/unanswered/What-did-Sergey-Brin-do-before-Google,What did Sergey Brin do before Google?,0,,13.0,0,0
619,255,https://www.quora.com/unanswered/What-happened-to-Sergey-Brin-after-he-left-Google,What happened to Sergey Brin after he left Google?,0,,60.0,0,0
620,321,https://www.quora.com/unanswered/What-happened-to-Jeff-Bezos-net-worth-after-getting-a-divorce-with-his-wife,What happened to Jeff Bezos’ net worth after getting a divorce with his wife?,0,,156.0,0,0
621,332,https://www.quora.com/unanswered/How-old-is-Jeff-Bezos-and-how-much-money-did-he-make-a-day,How old is Jeff Bezos and how much money did he make a day?,0,,86.0,0,0
622,339,https://www.quora.com/unanswered/What-s-your-first-move-as-Jeff-Bezos-ex-wife-fresh-out-of-the-divorce,What’s your first move as Jeff Bezos’ ex-wife fresh out of the divorce?,0,,151.0,0,0
623,373,https://www.quora.com/unanswered/How-hard-is-it-to-get-hired-by-Google-Facebook-or-Amazon,"How hard is it to get hired by Google, Facebook, or Amazon?",0,,87.0,0,0
624,483,https://www.quora.com/unanswered/My-son-has-got-a-call-from-Microsoft-IDC-How-is-the-prospect-of-new-entry-at-Microsoft-IDC,My son has got a call from Microsoft IDC. How is the prospect of new entry at Microsoft IDC?,0,,32.0,0,0
625,505,https://www.quora.com/unanswered/Why-does-Cisco-lay-off-employees-every-year,Why does Cisco lay off employees every year?,0,,424.0,0,0
626,593,https://www.quora.com/unanswered/What-are-some-issues-with-using-artificial-intelligence-in-business-and-how-can-they-be-addressed,"What are some issues with using artificial intelligence in business, and how can they be addressed?",0,,139.0,0,0
627,606,https://www.quora.com/unanswered/What-are-some-examples-of-where-enterprises-are-using-AI-today,What are some examples of where enterprises are using AI today?,0,,107.0,0,0
628,621,https://www.quora.com/unanswered/What-is-Googles-stance-on-artificial-intelligence,What is Google's stance on artificial intelligence?,0,,113.0,0,0
629,167,https://www.quora.com/What-was-Terry-Pratchetts-opinion-of-Amazons-adaptation-of-his-novel-Good-Omens,What was Terry Pratchett's opinion of Amazon's adaptation of his novel 'Good Omens'?,0,,42.0,1,0
630,190,https://www.quora.com/Who-is-more-interesting-Elon-Musk-or-Jeff-Bezos,"Who is more interesting, Elon Musk or Jeff Bezos?",0,,1000.0,1,0
631,235,https://www.quora.com/Why-did-Steve-Jobs-not-go-to-college-like-Bill-Gates-and-Mark-Zuckerberg,Why did Steve Jobs not go to college like Bill Gates and Mark Zuckerberg?,0,,106.0,1,0
632,381,https://www.quora.com/Do-companies-like-Google-Microsoft-in-India-etc-prefer-start-up-employees-or-employees-from-other-huge-MNCs,"Do companies like Google, Microsoft (in India), etc., prefer start-up employees or employees from other huge MNCs?",0,,570.0,1,0
633,452,https://www.quora.com/How-do-I-identify-whether-a-company-is-tier-1-tier-2-or-tier-3,"How do I identify whether a company is tier 1, tier 2, or tier 3?",0,,6300.0,1,0
634,526,https://www.quora.com/What-are-the-main-advantages-of-working-for-Amazon-and-why,"What are the main advantages of working for Amazon, and why?",0,,1000.0,1,0
635,632,https://www.quora.com/What-happened-after-A-I-Artificial-Intelligence,What happened after A.I. Artificial Intelligence?,0,,204.0,1,0
636,101,https://www.quora.com/If-you-get-mail-at-a-PO-box-is-that-where-the-package-will-go,"If you get mail at a PO box, is that where the package will go?",0,,2000.0,2,0
637,221,https://www.quora.com/Who-is-the-smartest-between-Larry-Page-Sergey-Brin-and-Sundar-Pichai,"Who is the smartest between Larry Page, Sergey Brin, and Sundar Pichai?",0,,4900.0,3,0
638,489,https://www.quora.com/Does-Microsoft-gives-its-employees-free-laptops,Does Microsoft gives its employees free laptops?,0,,21400.0,3,0
639,586,https://www.quora.com/How-should-modern-enterprises-go-about-implementing-artificial-intelligence,How should modern enterprises go about implementing artificial intelligence?,0,,10200.0,3,0
